"Data for the dispersion of leaky mode in HCF as per Zeisberger, 
Analytic model for the complex effective index of the leaky modes of tube-type 
anti-resonant hollow core fibers, 2017.

Parameters:
Name of mode: HE_1,1,
Min wavelength: 0.3 [um],
Max wavelength: 1.7999999999999998 [um],
Number of points: 10000,
n_g: fused silica,
Core radius, R: 20.0 [um],
Capillary thickness, w: 0.7 [um].  
* [u = micro] *

"
Wavelength [nm],Re_n_eff
7.914491449144914e-07,0.9998900535138389
7.915991599159916e-07,0.9998899983640028
7.917491749174917e-07,0.9998899432682196
7.918991899189919e-07,0.9998898882259488
7.920492049204921e-07,0.9998898332366567
7.921992199219922e-07,0.999889778299815
7.923492349234924e-07,0.9998897234149017
7.924992499249925e-07,0.9998896685814004
7.926492649264926e-07,0.999889613798801
7.927992799279928e-07,0.9998895590665988
7.929492949294929e-07,0.9998895043842945
7.930993099309931e-07,0.9998894497513948
7.932493249324932e-07,0.9998893951674117
7.933993399339934e-07,0.9998893406318625
7.935493549354936e-07,0.9998892861442701
7.936993699369937e-07,0.9998892317041622
7.938493849384939e-07,0.9998891773110721
7.93999399939994e-07,0.999889122964538
7.941494149414941e-07,0.9998890686641035
7.942994299429943e-07,0.9998890144093165
7.944494449444944e-07,0.9998889601997305
7.945994599459946e-07,0.9998889060349034
7.947494749474948e-07,0.9998888519143979
7.948994899489949e-07,0.9998887978377817
7.950495049504951e-07,0.999888743804627
7.951995199519952e-07,0.9998886898145103
7.953495349534954e-07,0.999888635867013
7.954995499549955e-07,0.9998885819617209
7.956495649564956e-07,0.9998885280982241
7.957995799579958e-07,0.9998884742761169
7.959495949594959e-07,0.9998884204949985
7.960996099609961e-07,0.9998883667544713
7.962496249624963e-07,0.9998883130541429
7.963996399639964e-07,0.9998882593936245
7.965496549654966e-07,0.9998882057725313
7.966996699669967e-07,0.9998881521904829
7.968496849684969e-07,0.9998880986471024
7.96999699969997e-07,0.9998880451420172
7.971497149714971e-07,0.9998879916748583
7.972997299729973e-07,0.9998879382452607
7.974497449744974e-07,0.999887884852863
7.975997599759976e-07,0.9998878314973075
7.977497749774978e-07,0.9998877781782403
7.978997899789979e-07,0.999887724895311
7.980498049804981e-07,0.9998876716481729
7.981998199819982e-07,0.9998876184364828
7.983498349834983e-07,0.9998875652599007
7.984998499849985e-07,0.9998875121180905
7.986498649864986e-07,0.999887459010719
7.987998799879988e-07,0.9998874059374567
7.989498949894989e-07,0.9998873528979775
7.990999099909991e-07,0.999887299891958
7.992499249924993e-07,0.9998872469190788
7.993999399939994e-07,0.999887193979023
7.995499549954996e-07,0.9998871410714771
7.996999699969997e-07,0.999887088196131
7.998499849984998e-07,0.9998870353526772
8e-07,0.9998869825408114
8.001500150015001e-07,0.9998869297602325
8.003000300030003e-07,0.9998868770106422
8.004500450045004e-07,0.9998868242917447
8.006000600060006e-07,0.9998867716032478
8.007500750075008e-07,0.9998867189448619
8.009000900090009e-07,0.9998866663162999
8.010501050105011e-07,0.9998866137172778
8.012001200120013e-07,0.9998865611475145
8.013501350135013e-07,0.9998865086067309
8.015001500150015e-07,0.9998864560946515
8.016501650165016e-07,0.9998864036110028
8.018001800180018e-07,0.9998863511555142
8.01950195019502e-07,0.9998862987279176
8.021002100210021e-07,0.9998862463279473
8.022502250225023e-07,0.9998861939553405
8.024002400240024e-07,0.9998861416098365
8.025502550255026e-07,0.9998860892911774
8.027002700270027e-07,0.9998860369991074
8.028502850285028e-07,0.9998859847333734
8.03000300030003e-07,0.9998859324937246
8.031503150315031e-07,0.9998858802799123
8.033003300330033e-07,0.9998858280916907
8.034503450345035e-07,0.9998857759288156
8.036003600360036e-07,0.9998857237910452
8.037503750375038e-07,0.9998856716781407
8.039003900390039e-07,0.9998856195898645
8.040504050405041e-07,0.9998855675259819
8.042004200420042e-07,0.9998855154862599
8.043504350435043e-07,0.9998854634704679
8.045004500450045e-07,0.9998854114783774
8.046504650465046e-07,0.999885359509762
8.048004800480048e-07,0.9998853075643972
8.04950495049505e-07,0.9998852556420608
8.051005100510051e-07,0.9998852037425322
8.052505250525053e-07,0.9998851518655933
8.054005400540054e-07,0.9998851000110277
8.055505550555056e-07,0.999885048178621
8.057005700570057e-07,0.9998849963681606
8.058505850585058e-07,0.9998849445794362
8.06000600060006e-07,0.999884892812239
8.061506150615061e-07,0.999884841066362
8.063006300630063e-07,0.9998847893416005
8.064506450645065e-07,0.9998847376377512
8.066006600660066e-07,0.9998846859546129
8.067506750675068e-07,0.9998846342919859
8.06900690069007e-07,0.9998845826496724
8.07050705070507e-07,0.9998845310274765
8.072007200720072e-07,0.9998844794252038
8.073507350735073e-07,0.9998844278426615
8.075007500750075e-07,0.999884376279659
8.076507650765076e-07,0.9998843247360069
8.078007800780078e-07,0.9998842732115174
8.07950795079508e-07,0.9998842217060048
8.081008100810081e-07,0.9998841702192844
8.082508250825083e-07,0.9998841187511739
8.084008400840085e-07,0.9998840673014918
8.085508550855085e-07,0.9998840158700585
8.087008700870087e-07,0.9998839644566959
8.088508850885088e-07,0.9998839130612276
8.09000900090009e-07,0.9998838616834783
8.091509150915092e-07,0.9998838103232747
8.093009300930093e-07,0.9998837589804446
8.094509450945095e-07,0.9998837076548174
8.096009600960096e-07,0.9998836563462241
8.097509750975098e-07,0.9998836050544968
8.099009900990099e-07,0.9998835537794694
8.1005100510051e-07,0.9998835025209767
8.102010201020102e-07,0.9998834512788555
8.103510351035103e-07,0.9998834000529434
8.105010501050105e-07,0.9998833488430798
8.106510651065107e-07,0.9998832976491053
8.108010801080108e-07,0.9998832464708617
8.10951095109511e-07,0.9998831953081921
8.111011101110111e-07,0.9998831441609414
8.112511251125113e-07,0.999883093028955
8.114011401140114e-07,0.9998830419120801
8.115511551155115e-07,0.9998829908101652
8.117011701170117e-07,0.9998829397230596
8.118511851185118e-07,0.9998828886506145
8.12001200120012e-07,0.9998828375926817
8.121512151215122e-07,0.9998827865491147
8.123012301230123e-07,0.9998827355197676
8.124512451245125e-07,0.9998826845044962
8.126012601260126e-07,0.9998826335031575
8.127512751275128e-07,0.9998825825156095
8.129012901290129e-07,0.9998825315417111
8.13051305130513e-07,0.9998824805813227
8.132013201320132e-07,0.9998824296343056
8.133513351335133e-07,0.9998823787005224
8.135013501350135e-07,0.999882327779837
8.136513651365137e-07,0.9998822768721136
8.138013801380138e-07,0.9998822259772183
8.13951395139514e-07,0.9998821750950181
8.141014101410141e-07,0.9998821242253807
8.142514251425142e-07,0.999882073368175
8.144014401440144e-07,0.9998820225232713
8.145514551455145e-07,0.9998819716905405
8.147014701470147e-07,0.9998819208698547
8.148514851485148e-07,0.9998818700610871
8.15001500150015e-07,0.9998818192641115
8.151515151515152e-07,0.9998817684788032
8.153015301530153e-07,0.9998817177050381
8.154515451545155e-07,0.9998816669426933
8.156015601560157e-07,0.9998816161916467
8.157515751575157e-07,0.9998815654517775
8.159015901590159e-07,0.9998815147229653
8.16051605160516e-07,0.9998814640050909
8.162016201620162e-07,0.9998814132980361
8.163516351635164e-07,0.9998813626016835
8.165016501650165e-07,0.9998813119159167
8.166516651665167e-07,0.99988126124062
8.168016801680168e-07,0.999881210575679
8.16951695169517e-07,0.9998811599209796
8.17101710171017e-07,0.9998811092764092
8.172517251725172e-07,0.9998810586418554
8.174017401740174e-07,0.9998810080172073
8.175517551755175e-07,0.9998809574023542
8.177017701770177e-07,0.9998809067971868
8.178517851785179e-07,0.9998808562015964
8.18001800180018e-07,0.9998808056154751
8.181518151815182e-07,0.9998807550387159
8.183018301830183e-07,0.9998807044712124
8.184518451845185e-07,0.9998806539128592
8.186018601860186e-07,0.9998806033635517
8.187518751875187e-07,0.999880552823186
8.189018901890189e-07,0.9998805022916589
8.19051905190519e-07,0.9998804517688682
8.192019201920192e-07,0.9998804012547122
8.193519351935194e-07,0.9998803507490903
8.195019501950195e-07,0.9998803002519023
8.196519651965197e-07,0.9998802497630487
8.198019801980198e-07,0.9998801992824312
8.1995199519952e-07,0.9998801488099517
8.201020102010201e-07,0.9998800983455131
8.202520252025202e-07,0.999880047889019
8.204020402040204e-07,0.9998799974403737
8.205520552055205e-07,0.999879946999482
8.207020702070207e-07,0.9998798965662498
8.208520852085209e-07,0.9998798461405833
8.21002100210021e-07,0.9998797957223896
8.211521152115212e-07,0.9998797453115764
8.213021302130213e-07,0.999879694908052
8.214521452145214e-07,0.9998796445117254
8.216021602160216e-07,0.9998795941225065
8.217521752175217e-07,0.9998795437403055
8.219021902190219e-07,0.9998794933650333
8.22052205220522e-07,0.9998794429966019
8.222022202220222e-07,0.999879392634923
8.223522352235224e-07,0.9998793422799099
8.225022502250225e-07,0.999879291931476
8.226522652265227e-07,0.9998792415895352
8.228022802280229e-07,0.9998791912540027
8.229522952295229e-07,0.9998791409247935
8.231023102310231e-07,0.9998790906018236
8.232523252325232e-07,0.9998790402850094
8.234023402340234e-07,0.9998789899742684
8.235523552355236e-07,0.9998789396695178
8.237023702370237e-07,0.9998788893706764
8.238523852385239e-07,0.9998788390776626
8.24002400240024e-07,0.9998787887903962
8.241524152415242e-07,0.9998787385087969
8.243024302430244e-07,0.9998786882327854
8.244524452445244e-07,0.9998786379622827
8.246024602460246e-07,0.9998785876972106
8.247524752475247e-07,0.999878537437491
8.249024902490249e-07,0.999878487183047
8.250525052505251e-07,0.9998784369338016
8.252025202520252e-07,0.9998783866896787
8.253525352535254e-07,0.9998783364506024
8.255025502550255e-07,0.999878286216498
8.256525652565257e-07,0.9998782359872904
8.258025802580258e-07,0.9998781857629057
8.259525952595259e-07,0.9998781355432701
8.261026102610261e-07,0.9998780853283107
8.262526252625262e-07,0.9998780351179547
8.264026402640264e-07,0.99987798491213
8.265526552655266e-07,0.9998779347107649
8.267026702670267e-07,0.9998778845137885
8.268526852685269e-07,0.9998778343211295
8.27002700270027e-07,0.9998777841327184
8.271527152715272e-07,0.9998777339484852
8.273027302730273e-07,0.9998776837683606
8.274527452745274e-07,0.9998776335922758
8.276027602760276e-07,0.9998775834201625
8.277527752775277e-07,0.9998775332519526
8.279027902790279e-07,0.9998774830875792
8.280528052805281e-07,0.9998774329269747
8.282028202820282e-07,0.999877382770073
8.283528352835284e-07,0.9998773326168079
8.285028502850285e-07,0.9998772824671137
8.286528652865286e-07,0.9998772323209252
8.288028802880288e-07,0.9998771821781776
8.289528952895289e-07,0.9998771320388066
8.291029102910291e-07,0.999877081902748
8.292529252925292e-07,0.9998770317699388
8.294029402940294e-07,0.9998769816403155
8.295529552955296e-07,0.9998769315138154
8.297029702970297e-07,0.9998768813903764
8.298529852985299e-07,0.9998768312699367
8.3000300030003e-07,0.9998767811524344
8.301530153015301e-07,0.9998767310378089
8.303030303030303e-07,0.9998766809259994
8.304530453045304e-07,0.9998766308169453
8.306030603060306e-07,0.9998765807105872
8.307530753075308e-07,0.9998765306068653
8.309030903090309e-07,0.9998764805057206
8.310531053105311e-07,0.9998764304070943
8.312031203120312e-07,0.999876380310928
8.313531353135314e-07,0.9998763302171637
8.315031503150316e-07,0.9998762801257439
8.316531653165316e-07,0.9998762300366112
8.318031803180318e-07,0.9998761799497088
8.319531953195319e-07,0.9998761298649802
8.321032103210321e-07,0.9998760797823693
8.322532253225323e-07,0.99987602970182
8.324032403240324e-07,0.9998759796232771
8.325532553255326e-07,0.9998759295466854
8.327032703270327e-07,0.9998758794719902
8.328532853285329e-07,0.999875829399137
8.33003300330033e-07,0.9998757793280718
8.331533153315331e-07,0.9998757292587408
8.333033303330333e-07,0.9998756791910908
8.334533453345334e-07,0.9998756291250684
8.336033603360336e-07,0.9998755790606211
8.337533753375338e-07,0.9998755289976964
8.339033903390339e-07,0.9998754789362423
8.340534053405341e-07,0.9998754288762071
8.342034203420342e-07,0.9998753788175392
8.343534353435344e-07,0.9998753287601876
8.345034503450345e-07,0.9998752787041013
8.346534653465346e-07,0.9998752286492302
8.348034803480348e-07,0.9998751785955238
8.349534953495349e-07,0.9998751285429323
8.351035103510351e-07,0.9998750784914062
8.352535253525353e-07,0.9998750284408963
8.354035403540354e-07,0.9998749783913534
8.355535553555356e-07,0.9998749283427292
8.357035703570357e-07,0.999874878294975
8.358535853585358e-07,0.9998748282480427
8.36003600360036e-07,0.999874778201885
8.361536153615361e-07,0.9998747281564541
8.363036303630363e-07,0.9998746781117026
8.364536453645364e-07,0.9998746280675839
8.366036603660366e-07,0.9998745780240513
8.367536753675368e-07,0.9998745279810585
8.369036903690369e-07,0.9998744779385592
8.370537053705371e-07,0.9998744278965077
8.372037203720373e-07,0.9998743778548587
8.373537353735373e-07,0.9998743278135667
8.375037503750375e-07,0.9998742777725869
8.376537653765376e-07,0.9998742277318743
8.378037803780378e-07,0.9998741776913848
8.37953795379538e-07,0.999874127651074
8.381038103810381e-07,0.9998740776108981
8.382538253825383e-07,0.9998740275708133
8.384038403840384e-07,0.9998739775307763
8.385538553855386e-07,0.999873927490744
8.387038703870388e-07,0.9998738774506736
8.388538853885388e-07,0.9998738274105221
8.39003900390039e-07,0.9998737773702474
8.391539153915391e-07,0.9998737273298073
8.393039303930393e-07,0.9998736772891599
8.394539453945395e-07,0.9998736272482635
8.396039603960396e-07,0.9998735772070768
8.397539753975398e-07,0.9998735271655586
8.399039903990399e-07,0.9998734771236678
8.400540054005401e-07,0.999873427081364
8.402040204020402e-07,0.9998733770386066
8.403540354035403e-07,0.9998733269953554
8.405040504050405e-07,0.9998732769515704
8.406540654065406e-07,0.9998732269072118
8.408040804080408e-07,0.9998731768622402
8.40954095409541e-07,0.9998731268166161
8.411041104110411e-07,0.9998730767703006
8.412541254125413e-07,0.9998730267232548
8.414041404140414e-07,0.9998729766754401
8.415541554155416e-07,0.9998729266268179
8.417041704170417e-07,0.9998728765773504
8.418541854185418e-07,0.9998728265269993
8.42004200420042e-07,0.9998727764757269
8.421542154215421e-07,0.9998727264234958
8.423042304230423e-07,0.9998726763702684
8.424542454245425e-07,0.9998726263160078
8.426042604260426e-07,0.9998725762606772
8.427542754275428e-07,0.9998725262042395
8.42904290429043e-07,0.9998724761466585
8.430543054305431e-07,0.9998724260878978
8.432043204320432e-07,0.9998723760279213
8.433543354335433e-07,0.9998723259666933
8.435043504350435e-07,0.9998722759041779
8.436543654365436e-07,0.9998722258403397
8.438043804380438e-07,0.9998721757751435
8.43954395439544e-07,0.999872125708554
8.441044104410441e-07,0.9998720756405364
8.442544254425443e-07,0.999872025571056
8.444044404440445e-07,0.9998719755000782
8.445544554455445e-07,0.999871925427569
8.447044704470447e-07,0.9998718753534939
8.448544854485448e-07,0.9998718252778189
8.45004500450045e-07,0.9998717752005106
8.451545154515452e-07,0.9998717251215352
8.453045304530453e-07,0.9998716750408594
8.454545454545455e-07,0.99987162495845
8.456045604560456e-07,0.9998715748742737
8.457545754575458e-07,0.999871524788298
8.45904590459046e-07,0.9998714747004901
8.46054605460546e-07,0.9998714246108175
8.462046204620462e-07,0.9998713745192478
8.463546354635463e-07,0.999871324425749
8.465046504650465e-07,0.9998712743302891
8.466546654665467e-07,0.9998712242328363
8.468046804680468e-07,0.9998711741333589
8.46954695469547e-07,0.9998711240318257
8.471047104710471e-07,0.999871073928205
8.472547254725473e-07,0.999871023822466
8.474047404740474e-07,0.9998709737145777
8.475547554755475e-07,0.9998709236045091
8.477047704770477e-07,0.9998708734922299
8.478547854785478e-07,0.9998708233777095
8.48004800480048e-07,0.9998707732609174
8.481548154815482e-07,0.999870723141824
8.483048304830483e-07,0.9998706730203987
8.484548454845485e-07,0.9998706228966122
8.486048604860486e-07,0.9998705727704343
8.487548754875488e-07,0.9998705226418361
8.489048904890489e-07,0.9998704725107879
8.49054905490549e-07,0.9998704223772605
8.492049204920492e-07,0.9998703722412249
